ripple_time,subject,session,list,word,category,semantic_clustering_key,recall_position,serialpos,mstime
-692,R1065J,1,7,ELM,Trees,A,2,1,1438872478705.0
-264,R1065J,1,7,ELM,Trees,A,2,1,1438872478705.0
54,R1065J,1,8,LILAC,Flowers,A,1,6,1438872568524.0
1008,R1065J,1,8,LILAC,Flowers,A,1,6,1438872568524.0
420,R1065J,1,9,PLUM,Fruit,C,1,1,1438872667209.0
514,R1065J,1,9,PLUM,Fruit,C,1,1,1438872667209.0
-2000,R1065J,1,9,PEAR,Fruit,D,2,2,1438872674433.0
-826,R1065J,1,9,PEAR,Fruit,D,2,2,1438872674433.0
-642,R1065J,1,9,PEAR,Fruit,D,2,2,1438872674433.0
-508,R1065J,1,9,PEAR,Fruit,D,2,2,1438872674433.0
1008,R1065J,1,9,PEAR,Fruit,D,2,2,1438872674433.0
1648,R1065J,1,9,PEAR,Fruit,D,2,2,1438872674433.0
-1344,R1065J,1,9,BOOKCASE,Furniture,A,3,4,1438872679558.0
-1074,R1065J,1,9,BOOKCASE,Furniture,A,3,4,1438872679558.0
454,R1065J,1,9,BOOKCASE,Furniture,A,3,4,1438872679558.0
1248,R1065J,1,9,BOOKCASE,Furniture,A,3,4,1438872679558.0
1542,R1065J,1,9,BOOKCASE,Furniture,A,3,4,1438872679558.0
-424,R1065J,1,10,STOVE,Appliances,C,1,4,1438872764053.0
1588,R1065J,1,10,STOVE,Appliances,C,1,4,1438872764053.0
-1226,R1065J,1,10,PASTRY,Desserts,Z,2,11,1438872773959.0
1764,R1065J,1,10,PASTRY,Desserts,Z,2,11,1438872773959.0
-846,R1065J,1,11,SODA,Beverages,C,1,3,1438872861145.0
-964,R1065J,1,11,BED,Furniture,Z,2,8,1438872869598.0
-876,R1065J,1,11,BED,Furniture,Z,2,8,1438872869598.0
-662,R1065J,1,11,BED,Furniture,Z,2,8,1438872869598.0
180,R1065J,1,11,BED,Furniture,Z,2,8,1438872869598.0
1676,R1065J,1,11,BED,Furniture,Z,2,8,1438872869598.0
-1056,R1065J,1,12,ORANGUTAN,Zoo,C,1,11,1438872959894.0
-108,R1065J,1,12,CUPCAKE,Desserts,D,2,5,1438872968924.0
-1052,R1065J,1,12,PENCIL,OfficeSupplies,I,3,2,1438872971979.0
-540,R1065J,1,12,PENCIL,OfficeSupplies,I,3,2,1438872971979.0
-1984,R1065J,1,13,BUS,Vehicles,A,2,7,1438873062377.0
-1448,R1065J,1,13,BUS,Vehicles,A,2,7,1438873062377.0
-698,R1065J,1,13,BUS,Vehicles,A,2,7,1438873062377.0
8,R1065J,1,13,TELEVISION,Electronics,Z,3,1,1438873067355.0
230,R1065J,1,13,TELEVISION,Electronics,Z,3,1,1438873067355.0
696,R1065J,1,13,TELEVISION,Electronics,Z,3,1,1438873067355.0
1592,R1065J,1,13,TELEVISION,Electronics,Z,3,1,1438873067355.0
1978,R1065J,1,13,TELEVISION,Electronics,Z,3,1,1438873067355.0
148,R1065J,1,14,HORSE,FarmAnimals,A,1,12,1438873153067.0
824,R1065J,1,14,HORSE,FarmAnimals,A,1,12,1438873153067.0
908,R1065J,1,14,HORSE,FarmAnimals,A,1,12,1438873153067.0
1240,R1065J,1,14,HORSE,FarmAnimals,A,1,12,1438873153067.0
1866,R1065J,1,14,WINDOW,Building,A,2,5,1438873159556.0
-280,R1065J,1,14,ROOM,Building,D,3,6,1438873161702.0
-1372,R1065J,1,14,FORK,KitchenTools,C,4,8,1438873171126.0
-1224,R1065J,1,14,FORK,KitchenTools,C,4,8,1438873171126.0
-968,R1065J,1,14,FORK,KitchenTools,C,4,8,1438873171126.0
-36,R1065J,1,14,FORK,KitchenTools,C,4,8,1438873171126.0
160,R1065J,1,14,FORK,KitchenTools,C,4,8,1438873171126.0
-1842,R1065J,1,15,CRAB,OceanAnimals,C,1,1,1438873251181.0
1724,R1065J,1,15,CRAB,OceanAnimals,C,1,1,1438873251181.0
-736,R1065J,1,15,JELLYFISH,OceanAnimals,A,2,9,1438873253642.0
-392,R1065J,1,15,JELLYFISH,OceanAnimals,A,2,9,1438873253642.0
750,R1065J,1,15,JELLYFISH,OceanAnimals,A,2,9,1438873253642.0
986,R1065J,1,15,JELLYFISH,OceanAnimals,A,2,9,1438873253642.0
-1508,R1065J,1,15,LEG,BodyParts,C,4,5,1438873260429.0
-842,R1065J,1,15,LEG,BodyParts,C,4,5,1438873260429.0
-970,R1065J,1,15,NOSE,BodyParts,Z,5,12,1438873265249.0
292,R1065J,1,15,NOSE,BodyParts,Z,5,12,1438873265249.0
368,R1065J,1,15,NOSE,BodyParts,Z,5,12,1438873265249.0
1706,R1065J,1,15,NOSE,BodyParts,Z,5,12,1438873265249.0
-1852,R1065J,1,16,HAWK,Birds,A,1,10,1438873349731.0
-1782,R1065J,1,16,HAWK,Birds,A,1,10,1438873349731.0
1468,R1065J,1,16,GLUE,OfficeSupplies,Z,2,12,1438873355407.0
1590,R1065J,1,16,GLUE,OfficeSupplies,Z,2,12,1438873355407.0
-1956,R1065J,1,17,HURRICANE,Weather,C,1,5,1438873447454.0
-472,R1065J,1,17,HURRICANE,Weather,C,1,5,1438873447454.0
-418,R1065J,1,17,HURRICANE,Weather,C,1,5,1438873447454.0
1338,R1065J,1,17,HURRICANE,Weather,C,1,5,1438873447454.0
1848,R1065J,1,17,HURRICANE,Weather,C,1,5,1438873447454.0
278,R1065J,1,17,BLUEBERRY,Fruit,A,2,1,1438873456065.0
-1542,R1065J,1,17,GUITAR,Instruments,Z,3,11,1438873466176.0
-104,R1065J,1,17,GUITAR,Instruments,Z,3,11,1438873466176.0
1026,R1065J,1,17,GUITAR,Instruments,Z,3,11,1438873466176.0
-1738,R1065J,1,18,MOTH,Insects,A,1,3,1438873545140.0
-1482,R1065J,1,18,MOTH,Insects,A,1,3,1438873545140.0
-1050,R1065J,1,18,MOTH,Insects,A,1,3,1438873545140.0
-232,R1065J,1,19,SOCKS,Clothing,C,1,3,1438873643781.0
184,R1065J,1,19,SOCKS,Clothing,C,1,3,1438873643781.0
880,R1065J,1,19,SOCKS,Clothing,C,1,3,1438873643781.0
1368,R1065J,1,19,SOCKS,Clothing,C,1,3,1438873643781.0
-1944,R1065J,1,19,BATHROOM,Building,D,2,6,1438873650567.0
-28,R1065J,1,19,BATHROOM,Building,D,2,6,1438873650567.0
-84,R1065J,1,19,EYE,BodyParts,A,3,1,1438873653629.0
1526,R1065J,1,19,EYE,BodyParts,A,3,1,1438873653629.0
-660,R1065J,1,19,HEAD,BodyParts,Z,4,2,1438873655815.0
-1124,R1065J,1,20,DISHWASHER,Appliances,B,1,9,1438873740401.0
-840,R1065J,1,20,DISHWASHER,Appliances,B,1,9,1438873740401.0
-354,R1065J,1,20,DISHWASHER,Appliances,B,1,9,1438873740401.0
1642,R1065J,1,20,DISHWASHER,Appliances,B,1,9,1438873740401.0
1844,R1065J,1,20,DISHWASHER,Appliances,B,1,9,1438873740401.0
-378,R1065J,1,20,ORCHID,Flowers,C,2,8,1438873742421.0
-176,R1065J,1,20,ORCHID,Flowers,C,2,8,1438873742421.0
-430,R1065J,1,20,SCREWDRIVER,Tools,Z,3,12,1438873760763.0
426,R1065J,1,21,SPEAKER,Electronics,C,1,11,1438873838958.0
-456,R1065J,1,21,ANT,Insects,A,2,5,1438873842603.0
-1404,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
-1284,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
-944,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
-36,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
1158,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
1218,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
1818,R1065J,1,21,PUZZLE,Toys,Z,3,2,1438873866987.0
-568,R1065J,1,22,FREEZER,Appliances,A,1,5,1438873936780.0
94,R1065J,1,22,FREEZER,Appliances,A,1,5,1438873936780.0
-994,R1065J,1,22,THUNDERSTORM,Weather,C,2,7,1438873945966.0
480,R1065J,1,22,THUNDERSTORM,Weather,C,2,7,1438873945966.0
-458,R1065J,1,22,DRIZZLE,Weather,B,3,3,1438873948616.0
-176,R1065J,1,22,DRIZZLE,Weather,B,3,3,1438873948616.0
-882,R1065J,1,22,TIGER,Zoo,C,4,2,1438873956023.0
-646,R1065J,1,22,TIGER,Zoo,C,4,2,1438873956023.0
-332,R1065J,1,22,TIGER,Zoo,C,4,2,1438873956023.0
-148,R1065J,1,22,TIGER,Zoo,C,4,2,1438873956023.0
-1742,R1065J,1,22,GIRAFFE,Zoo,Z,5,10,1438873961979.0
-1510,R1065J,1,22,GIRAFFE,Zoo,Z,5,10,1438873961979.0
-572,R1065J,1,22,GIRAFFE,Zoo,Z,5,10,1438873961979.0
-1574,R1065J,1,23,MOUNTAIN,Landscapes,A,1,11,1438874035034.0
-1296,R1065J,1,23,MOUNTAIN,Landscapes,A,1,11,1438874035034.0
-36,R1065J,1,23,MOUNTAIN,Landscapes,A,1,11,1438874035034.0
38,R1065J,1,23,MOUNTAIN,Landscapes,A,1,11,1438874035034.0
656,R1065J,1,23,MOUNTAIN,Landscapes,A,1,11,1438874035034.0
-1076,R1065J,1,23,CORN,Vegetables,A,2,1,1438874038641.0
778,R1065J,1,23,CORN,Vegetables,A,2,1,1438874038641.0
1612,R1065J,1,23,CORN,Vegetables,A,2,1,1438874038641.0
-358,R1065J,1,23,TURKEY,FarmAnimals,C,3,5,1438874045388.0
316,R1065J,1,23,TURKEY,FarmAnimals,C,3,5,1438874045388.0
1956,R1065J,1,23,TURKEY,FarmAnimals,C,3,5,1438874045388.0
-1192,R1065J,1,24,DUCK,Birds,C,1,11,1438874135445.0
-1006,R1065J,1,24,DUCK,Birds,C,1,11,1438874135445.0
134,R1065J,1,24,DUCK,Birds,C,1,11,1438874135445.0
998,R1065J,1,24,DUCK,Birds,C,1,11,1438874135445.0
58,R1065J,1,24,ROACH,Insects,D,2,2,1438874140945.0
102,R1065J,1,24,ROACH,Insects,D,2,2,1438874140945.0
412,R1065J,1,24,ROACH,Insects,D,2,2,1438874140945.0
1866,R1065J,1,24,ROACH,Insects,D,2,2,1438874140945.0
1978,R1065J,1,24,ROACH,Insects,D,2,2,1438874140945.0
-792,R1065J,1,24,MOPED,Vehicles,D,3,10,1438874143602.0
-680,R1065J,1,24,MOPED,Vehicles,D,3,10,1438874143602.0
-332,R1065J,1,24,MOPED,Vehicles,D,3,10,1438874143602.0
1896,R1065J,1,24,MOPED,Vehicles,D,3,10,1438874143602.0
20,R1065J,1,24,CRICKET,Insects,Z,4,7,1438874150576.0
1306,R1065J,1,24,CRICKET,Insects,Z,4,7,1438874150576.0
-1434,R1065J,1,25,RIVER,Landscapes,A,1,2,1438874233945.0
-408,R1065J,1,25,SAW,Tools,Z,2,4,1438874244238.0
104,R1065J,1,25,SAW,Tools,Z,2,4,1438874244238.0
-608,R1065J,2,1,TRAIN,Vehicles,A,1,4,1439231022507.0
-178,R1065J,2,1,CEILING,Building,C,2,6,1439231026471.0
-1072,R1065J,2,2,WASHER,Appliances,C,1,12,1439231121382.0
-554,R1065J,2,2,WASHER,Appliances,C,1,12,1439231121382.0
714,R1065J,2,2,BINDER,OfficeSupplies,A,3,2,1439231135157.0
-1154,R1065J,2,3,ZEBRA,Zoo,A,1,4,1439231216949.0
-392,R1065J,2,3,ZEBRA,Zoo,A,1,4,1439231216949.0
756,R1065J,2,3,ZEBRA,Zoo,A,1,4,1439231216949.0
874,R1065J,2,3,ZEBRA,Zoo,A,1,4,1439231216949.0
-852,R1065J,2,3,CARDINAL,Birds,A,2,2,1439231225715.0
-312,R1065J,2,3,BARBIE,Toys,C,3,6,1439231239288.0
1540,R1065J,2,4,FLOOR,Building,A,1,4,1439231314144.0
266,R1065J,2,4,DRIZZLE,Weather,C,3,6,1439231326914.0
1936,R1065J,2,4,DRIZZLE,Weather,C,3,6,1439231326914.0
-462,R1065J,2,4,WIND,Weather,C,4,9,1439231329313.0
-778,R1065J,2,4,HURRICANE,Weather,Z,5,5,1439231334014.0
-1524,R1065J,2,5,PEACH,Fruit,C,1,11,1439231411475.0
-74,R1065J,2,5,PEACH,Fruit,C,1,11,1439231411475.0
456,R1065J,2,5,PEACH,Fruit,C,1,11,1439231411475.0
-1472,R1065J,2,5,COUCH,Furniture,C,2,2,1439231418327.0
-576,R1065J,2,5,COUCH,Furniture,C,2,2,1439231418327.0
-1610,R1065J,2,6,SCREWDRIVER,Tools,C,1,3,1439231532653.0
-864,R1065J,2,6,SCREWDRIVER,Tools,C,1,3,1439231532653.0
1972,R1065J,2,6,BLUEBIRD,Birds,C,3,10,1439231545406.0
-1428,R1065J,2,6,PIGEON,Birds,Z,4,9,1439231552597.0
-670,R1065J,2,6,PIGEON,Birds,Z,4,9,1439231552597.0
-138,R1065J,2,6,PIGEON,Birds,Z,4,9,1439231552597.0
676,R1065J,2,6,PIGEON,Birds,Z,4,9,1439231552597.0
926,R1065J,2,6,PIGEON,Birds,Z,4,9,1439231552597.0
-1276,R1065J,2,7,BOOKCASE,Furniture,A,1,4,1439231630500.0
1052,R1065J,2,8,WINE,Beverages,A,2,3,1439231733510.0
-1296,R1065J,2,9,FUDGE,Desserts,C,1,11,1439231845447.0
-636,R1065J,2,9,GOAT,FarmAnimals,D,3,9,1439231856362.0
42,R1065J,2,9,GOAT,FarmAnimals,D,3,9,1439231856362.0
-144,R1065J,2,9,OVEN,Appliances,C,4,1,1439231859934.0
498,R1065J,2,9,DRYER,Appliances,C,5,8,1439231862134.0
1784,R1065J,2,9,DRYER,Appliances,C,5,8,1439231862134.0
-2000,R1065J,2,10,CARNATION,Flowers,C,1,11,1439231942277.0
170,R1065J,2,10,DAISY,Flowers,A,2,5,1439231944539.0
1264,R1065J,2,10,DAISY,Flowers,A,2,5,1439231944539.0
-1388,R1065J,2,10,TAPE,OfficeSupplies,C,3,3,1439231948084.0
342,R1065J,2,10,PAPER,OfficeSupplies,D,4,8,1439231951380.0
1136,R1065J,2,10,BUS,Vehicles,A,5,2,1439231953971.0
-1102,R1065J,2,11,CYPRESS,Trees,A,2,1,1439232049203.0
852,R1065J,2,11,MAPLE,Trees,I,3,10,1439232055011.0
1054,R1065J,2,12,CABBAGE,Vegetables,A,1,5,1439232138173.0
1266,R1065J,2,12,CABBAGE,Vegetables,A,1,5,1439232138173.0
-1834,R1065J,2,12,WOODS,Landscapes,C,2,7,1439232143467.0
950,R1065J,2,12,WOODS,Landscapes,C,2,7,1439232143467.0
1806,R1065J,2,12,WHISK,KitchenTools,A,3,1,1439232149616.0
-1648,R1065J,2,12,TONGS,KitchenTools,Z,4,9,1439232153069.0
-1028,R1065J,2,13,PETUNIA,Flowers,C,1,4,1439232235116.0
-700,R1065J,2,13,PETUNIA,Flowers,C,1,4,1439232235116.0
-1696,R1065J,2,13,GNAT,Insects,C,2,6,1439232240586.0
788,R1065J,2,13,GNAT,Insects,C,2,6,1439232240586.0
-1416,R1065J,2,13,TORNADO,Weather,A,4,8,1439232249745.0
1816,R1065J,2,14,BEACH,Landscapes,C,1,5,1439232331598.0
-1812,R1065J,2,15,PUDDING,Desserts,C,1,2,1439232430519.0
900,R1065J,2,15,POTATO,Vegetables,Z,3,9,1439232443731.0
62,R1065J,2,16,BLUEBERRY,Fruit,A,1,1,1439232527687.0
410,R1065J,2,16,BLUEBERRY,Fruit,A,1,1,1439232527687.0
-1248,R1065J,2,16,PLUM,Fruit,D,2,10,1439232531419.0
-402,R1065J,2,16,PLUM,Fruit,D,2,10,1439232531419.0
-888,R1065J,2,16,WILLOW,Trees,Z,5,12,1439232542594.0
-794,R1065J,2,16,WILLOW,Trees,Z,5,12,1439232542594.0
352,R1065J,2,16,WILLOW,Trees,Z,5,12,1439232542594.0
826,R1065J,2,17,MIXER,Appliances,A,2,6,1439232631043.0
986,R1065J,2,17,MIXER,Appliances,A,2,6,1439232631043.0
1138,R1065J,2,17,CELERY,Vegetables,A,4,3,1439232636638.0
240,R1065J,2,18,FRISBEE,Toys,C,1,2,1439232723590.0
1828,R1065J,2,18,LEMONADE,Beverages,C,2,6,1439232728886.0
-1114,R1065J,2,18,TEA,Beverages,B,3,10,1439232731828.0
1184,R1065J,2,18,TEA,Beverages,B,3,10,1439232731828.0
-1826,R1065J,2,18,TABLET,Electronics,A,4,11,1439232734837.0
-956,R1065J,2,19,BASS,Instruments,A,2,5,1439232828915.0
-870,R1065J,2,19,BASS,Instruments,A,2,5,1439232828915.0
-1598,R1065J,2,19,LEVEL,Tools,C,3,1,1439232834714.0
-648,R1065J,2,19,LEVEL,Tools,C,3,1,1439232834714.0
30,R1065J,2,19,LEVEL,Tools,C,3,1,1439232834714.0
774,R1065J,2,20,CALF,FarmAnimals,C,1,11,1439232921305.0
-716,R1065J,2,21,DOLPHIN,OceanAnimals,C,2,4,1439233024506.0
364,R1065J,2,21,DOLPHIN,OceanAnimals,C,2,4,1439233024506.0
-834,R1065J,2,21,LILAC,Flowers,C,3,1,1439233028688.0
-518,R1065J,2,21,LILAC,Flowers,C,3,1,1439233028688.0
1996,R1065J,2,22,ANT,Insects,A,1,5,1439233116573.0
48,R1065J,2,22,LEMON,Fruit,C,4,4,1439233138189.0
-1118,R1065J,2,24,MOPED,Vehicles,C,1,1,1439233311501.0
-648,R1065J,2,24,PINE,Trees,A,2,4,1439233316949.0
-1662,R1065J,2,25,CRAB,OceanAnimals,D,2,9,1439233414765.0
1494,R1065J,2,25,CRAB,OceanAnimals,D,2,9,1439233414765.0
-728,R1065J,2,25,BANJO,Instruments,A,3,6,1439233416987.0
1394,R1065J,2,25,BANJO,Instruments,A,3,6,1439233416987.0
-446,R1065J,2,25,COLANDER,KitchenTools,C,4,8,1439233422090.0
-156,R1065J,2,25,SPATULA,KitchenTools,Z,5,4,1439233427159.0
-1482,R1065J,2,1,TRAIN,Vehicles,A,1,4,1439231022507.0
204,R1065J,2,1,TRAIN,Vehicles,A,1,4,1439231022507.0
-1150,R1065J,2,1,STRAINER,KitchenTools,A,3,7,1439231031940.0
1960,R1065J,2,1,STRAINER,KitchenTools,A,3,7,1439231031940.0
-1104,R1065J,2,2,WASHER,Appliances,C,1,12,1439231121382.0
-688,R1065J,2,2,WASHER,Appliances,C,1,12,1439231121382.0
1614,R1065J,2,2,BINDER,OfficeSupplies,A,3,2,1439231135157.0
-1678,R1065J,2,2,DRILL,Tools,Z,4,10,1439231148594.0
-1550,R1065J,2,2,DRILL,Tools,Z,4,10,1439231148594.0
988,R1065J,2,3,ZEBRA,Zoo,A,1,4,1439231216949.0
-820,R1065J,2,3,CARDINAL,Birds,A,2,2,1439231225715.0
642,R1065J,2,3,CARDINAL,Birds,A,2,2,1439231225715.0
-1662,R1065J,2,3,BARBIE,Toys,C,3,6,1439231239288.0
122,R1065J,2,4,DRIZZLE,Weather,C,3,6,1439231326914.0
1996,R1065J,2,4,DRIZZLE,Weather,C,3,6,1439231326914.0
-402,R1065J,2,4,WIND,Weather,C,4,9,1439231329313.0
1948,R1065J,2,5,BASEBALL,Toys,A,3,4,1439231424143.0
-1674,R1065J,2,6,SCREWDRIVER,Tools,C,1,3,1439231532653.0
-1026,R1065J,2,6,SCREWDRIVER,Tools,C,1,3,1439231532653.0
-316,R1065J,2,6,BLUEBIRD,Birds,C,3,10,1439231545406.0
238,R1065J,2,6,PIGEON,Birds,Z,4,9,1439231552597.0
972,R1065J,2,7,BOOKCASE,Furniture,A,1,4,1439231630500.0
-1902,R1065J,2,8,COBBLER,Desserts,C,1,9,1439231728517.0
-770,R1065J,2,8,COBBLER,Desserts,C,1,9,1439231728517.0
-700,R1065J,2,8,COBBLER,Desserts,C,1,9,1439231728517.0
674,R1065J,2,8,COBBLER,Desserts,C,1,9,1439231728517.0
-774,R1065J,2,8,WINE,Beverages,A,2,3,1439231733510.0
-8,R1065J,2,8,WINE,Beverages,A,2,3,1439231733510.0
1754,R1065J,2,8,WINE,Beverages,A,2,3,1439231733510.0
1072,R1065J,2,9,ROOSTER,FarmAnimals,C,2,5,1439231851160.0
-856,R1065J,2,9,GOAT,FarmAnimals,D,3,9,1439231856362.0
562,R1065J,2,9,OVEN,Appliances,C,4,1,1439231859934.0
-1638,R1065J,2,9,DRYER,Appliances,C,5,8,1439231862134.0
1038,R1065J,2,9,DRYER,Appliances,C,5,8,1439231862134.0
-1490,R1065J,2,10,CARNATION,Flowers,C,1,11,1439231942277.0
128,R1065J,2,10,CARNATION,Flowers,C,1,11,1439231942277.0
654,R1065J,2,10,CARNATION,Flowers,C,1,11,1439231942277.0
1454,R1065J,2,10,CARNATION,Flowers,C,1,11,1439231942277.0
-1608,R1065J,2,10,DAISY,Flowers,A,2,5,1439231944539.0
-808,R1065J,2,10,DAISY,Flowers,A,2,5,1439231944539.0
468,R1065J,2,10,DAISY,Flowers,A,2,5,1439231944539.0
1508,R1065J,2,10,TAPE,OfficeSupplies,C,3,3,1439231948084.0
-1788,R1065J,2,10,PAPER,OfficeSupplies,D,4,8,1439231951380.0
370,R1065J,2,11,CYPRESS,Trees,A,2,1,1439232049203.0
1292,R1065J,2,11,CYPRESS,Trees,A,2,1,1439232049203.0
1832,R1065J,2,11,MAPLE,Trees,I,3,10,1439232055011.0
-1280,R1065J,2,12,WOODS,Landscapes,C,2,7,1439232143467.0
-334,R1065J,2,12,WOODS,Landscapes,C,2,7,1439232143467.0
-268,R1065J,2,12,WOODS,Landscapes,C,2,7,1439232143467.0
1052,R1065J,2,12,WOODS,Landscapes,C,2,7,1439232143467.0
-1762,R1065J,2,12,WHISK,KitchenTools,A,3,1,1439232149616.0
-1644,R1065J,2,12,WHISK,KitchenTools,A,3,1,1439232149616.0
1948,R1065J,2,12,WHISK,KitchenTools,A,3,1,1439232149616.0
-1504,R1065J,2,12,TONGS,KitchenTools,Z,4,9,1439232153069.0
-548,R1065J,2,12,TONGS,KitchenTools,Z,4,9,1439232153069.0
1738,R1065J,2,12,TONGS,KitchenTools,Z,4,9,1439232153069.0
1996,R1065J,2,12,TONGS,KitchenTools,Z,4,9,1439232153069.0
-1040,R1065J,2,13,PETUNIA,Flowers,C,1,4,1439232235116.0
-676,R1065J,2,13,PETUNIA,Flowers,C,1,4,1439232235116.0
-276,R1065J,2,13,PETUNIA,Flowers,C,1,4,1439232235116.0
1456,R1065J,2,13,PETUNIA,Flowers,C,1,4,1439232235116.0
1050,R1065J,2,13,GNAT,Insects,C,2,6,1439232240586.0
-1814,R1065J,2,13,SNOW,Weather,A,3,2,1439232246162.0
1298,R1065J,2,13,RAIN,Weather,Z,5,7,1439232251889.0
-1654,R1065J,2,14,BEACH,Landscapes,C,1,5,1439232331598.0
-1536,R1065J,2,14,BEACH,Landscapes,C,1,5,1439232331598.0
-508,R1065J,2,14,BEACH,Landscapes,C,1,5,1439232331598.0
1904,R1065J,2,14,BEACH,Landscapes,C,1,5,1439232331598.0
-584,R1065J,2,14,SHIRT,Clothing,A,2,4,1439232336314.0
-1176,R1065J,2,15,PUDDING,Desserts,C,1,2,1439232430519.0
296,R1065J,2,15,PUDDING,Desserts,C,1,2,1439232430519.0
728,R1065J,2,15,PUDDING,Desserts,C,1,2,1439232430519.0
1360,R1065J,2,15,PUDDING,Desserts,C,1,2,1439232430519.0
-352,R1065J,2,15,EYE,BodyParts,C,2,12,1439232436883.0
126,R1065J,2,15,POTATO,Vegetables,Z,3,9,1439232443731.0
-262,R1065J,2,16,BLUEBERRY,Fruit,A,1,1,1439232527687.0
412,R1065J,2,16,BLUEBERRY,Fruit,A,1,1,1439232527687.0
1144,R1065J,2,16,BLUEBERRY,Fruit,A,1,1,1439232527687.0
-704,R1065J,2,16,PLUM,Fruit,D,2,10,1439232531419.0
1396,R1065J,2,16,HICKORY,Trees,A,3,6,1439232533960.0
-42,R1065J,2,16,GOOSE,Birds,A,4,4,1439232538268.0
1804,R1065J,2,17,VACUUM,Appliances,D,3,10,1439232634484.0
-350,R1065J,2,17,CELERY,Vegetables,A,4,3,1439232636638.0
324,R1065J,2,18,FRISBEE,Toys,C,1,2,1439232723590.0
1494,R1065J,2,18,FRISBEE,Toys,C,1,2,1439232723590.0
-1578,R1065J,2,18,LEMONADE,Beverages,C,2,6,1439232728886.0
-124,R1065J,2,18,TABLET,Electronics,A,4,11,1439232734837.0
162,R1065J,2,18,TABLET,Electronics,A,4,11,1439232734837.0
1396,R1065J,2,19,THUNDERSTORM,Weather,A,1,3,1439232823291.0
-1028,R1065J,2,19,BASS,Instruments,A,2,5,1439232828915.0
-864,R1065J,2,19,BASS,Instruments,A,2,5,1439232828915.0
-650,R1065J,2,19,LEVEL,Tools,C,3,1,1439232834714.0
-170,R1065J,2,19,LEVEL,Tools,C,3,1,1439232834714.0
586,R1065J,2,19,RATCHET,Tools,A,4,7,1439232837451.0
1886,R1065J,2,19,AXE,Tools,Z,5,8,1439232842578.0
1918,R1065J,2,19,AXE,Tools,Z,5,8,1439232842578.0
-1158,R1065J,2,20,FLY,Insects,A,2,3,1439232927116.0
-634,R1065J,2,20,FLY,Insects,A,2,3,1439232927116.0
-1938,R1065J,2,20,RULER,OfficeSupplies,A,3,2,1439232937746.0
-824,R1065J,2,21,ORANGUTAN,Zoo,C,1,6,1439233018827.0
478,R1065J,2,21,ORANGUTAN,Zoo,C,1,6,1439233018827.0
1098,R1065J,2,21,ORANGUTAN,Zoo,C,1,6,1439233018827.0
-736,R1065J,2,21,DOLPHIN,OceanAnimals,C,2,4,1439233024506.0
-346,R1065J,2,21,LILAC,Flowers,C,3,1,1439233028688.0
2,R1065J,2,21,SQUID,OceanAnimals,Z,4,3,1439233037746.0
-1706,R1065J,2,22,ANT,Insects,A,1,5,1439233116573.0
-284,R1065J,2,22,ANT,Insects,A,1,5,1439233116573.0
1682,R1065J,2,22,DRESS,Clothing,I,2,1,1439233121845.0
-1546,R1065J,2,22,BLOUSE,Clothing,A,3,10,1439233126385.0
628,R1065J,2,22,BLOUSE,Clothing,A,3,10,1439233126385.0
-406,R1065J,2,22,LEMON,Fruit,C,4,4,1439233138189.0
594,R1065J,2,22,LEMON,Fruit,C,4,4,1439233138189.0
452,R1065J,2,24,PINE,Trees,A,2,4,1439233316949.0
1320,R1065J,2,24,LION,Zoo,A,3,5,1439233323909.0
1304,R1065J,2,25,JELLYFISH,OceanAnimals,A,1,2,1439233409585.0
240,R1065J,2,25,CRAB,OceanAnimals,D,2,9,1439233414765.0
722,R1065J,2,25,CRAB,OceanAnimals,D,2,9,1439233414765.0
